From Date,PM2.5,PM10,NO2,SO2,CO,RH,WS,WD,SR,AT
5/5/2019 0:00,79.89,341.56,35.16,18.29,1.39,10.99,2.49,110.02,310.72,36.97
6/5/2019 0:00,183.98,502.24,45.85,35.81,1.77,13.02,1.94,82.23,240.26,34.13
7/5/2019 0:00,182.85,548.86,55.13,31.82,1.56,14.02,1.93,70.18,233.41,34.81
8/5/2019 0:00,243.23,626.39,51.55,26.83,1.43,15.01,2.28,95.2,236.74,35.51
9/5/2019 0:00,195.08,616.46,50.48,21.4,1.04,16.73,2.23,75.11,221.16,35.8
10/5/2019 0:00,102.03,408.38,34.95,15.34,0.53,16.68,2.3,83.57,225.09,35.92
11/5/2019 0:00,139.42,405.45,31.28,14.45,0.9,26.12,2.01,114.87,211.58,33.49
13-05-2019 00:00,251.25,467.02,37.72,22.32,1.2,30.8,1.5,148.04,162.45,32.75
14-05-2019 00:00,110.0,240.6,32.99,12.74,0.82,39.15,1.11,104.91,233.04,31.18
15-05-2019 00:00,108.71,265.57,54.68,13.58,1.2,48.02,1.33,228.19,171.33,29.61
16-05-2019 00:00,79.88,255.89,34.37,11.78,0.81,46.22,1.75,107.57,176.72,30.49
17-05-2019 00:00,85.83,328.7,33.42,11.42,0.76,56.43,1.32,184.87,165.73,28.36
18-05-2019 00:00,54.38,143.6,26.8,11.61,0.58,64.85,1.8,94.77,249.32,27.87
19-05-2019 00:00,106.0,299.0,64.7,9.4,0.95,74.82,0.82,70.98,4.08,25.0
20-05-2019 00:00,63.89,284.7,33.84,12.56,0.59,22.75,2.2,94.22,319.52,37.12
21-05-2019 00:00,116.12,313.69,37.39,12.39,1.95,29.16,1.43,74.41,228.6,34.92
22-05-2019 00:00,92.06,327.75,39.93,12.52,2.47,31.79,1.11,72.18,141.88,33.98
23-05-2019 00:00,110.69,302.28,40.89,8.35,2.47,43.51,1.2,125.43,182.78,33.02
24-05-2019 00:00,50.65,152.92,29.43,12.89,1.85,61.35,1.37,122.21,206.62,29.54
26-05-2019 00:00,66.15,198.89,27.36,10.97,1.33,30.49,1.83,96.33,257.04,33.25
27-05-2019 00:00,83.68,287.59,36.92,13.97,1.13,22.65,1.87,91.32,248.99,35.39
28-05-2019 00:00,100.52,359.5,37.4,13.98,1.51,18.21,2.29,90.65,252.25,35.64
29-05-2019 00:00,103.67,359.85,39.65,16.71,1.47,19.4,1.51,91.73,236.87,36.96
30-05-2019 00:00,120.0,431.05,42.92,18.81,1.73,17.1,1.59,88.34,230.64,38.6
31-05-2019 00:00,88.21,531.83,41.41,14.15,1.09,16.28,1.49,81.82,224.6,38.91
1/6/2019 0:00,112.69,398.94,45.51,15.86,1.94,23.9,1.03,223.25,206.02,38.4
2/6/2019 0:00,67.46,260.65,31.2,11.02,1.67,38.23,1.87,298.21,204.26,37.81
4/6/2019 0:00,50.04,219.44,30.78,11.72,1.66,37.41,1.97,293.02,208.39,36.04
5/6/2019 0:00,68.71,266.04,36.08,9.81,1.69,32.67,1.28,264.8,188.34,37.82
6/6/2019 0:00,74.88,281.81,31.29,11.6,1.1,27.43,1.45,220.47,198.77,37.33
7/6/2019 0:00,47.38,181.5,24.08,9.82,2.08,35.89,1.25,296.35,209.03,35.25
8/6/2019 0:00,72.88,310.59,29.3,14.52,1.94,30.46,1.09,171.24,210.45,37.99
9/6/2019 0:00,108.0,494.0,45.5,23.3,3.2,27.2,0.5,102.9,3.6,33.4
10/6/2019 0:00,85.06,548.18,20.48,16.21,2.03,14.04,1.21,106.3,78.48,41.0
11/6/2019 0:00,135.35,517.72,19.27,15.63,1.47,16.39,1.41,99.95,169.67,39.45
12/6/2019 0:00,70.16,315.41,18.49,14.42,1.25,32.99,2.22,244.79,210.79,35.72
13-06-2019 00:00,42.89,215.85,14.3,16.28,1.79,33.46,1.31,103.33,209.43,37.01
14-06-2019 00:00,64.46,320.78,10.56,15.95,1.73,22.55,2.3,91.9,229.14,38.01
15-06-2019 00:00,100.48,422.97,11.94,18.28,1.61,18.29,2.37,83.4,210.79,38.34
17-06-2019 00:00,34.84,193.29,7.0,13.37,1.0,41.87,2.58,126.4,111.96,31.45
18-06-2019 00:00,24.7,80.72,6.16,12.59,0.99,66.08,2.03,115.98,183.25,28.12
19-06-2019 00:00,84.78,306.59,10.87,13.42,1.43,53.57,0.92,148.03,222.65,32.28
20-06-2019 00:00,33.9,121.0,8.05,13.63,1.15,44.34,1.01,211.63,232.65,33.45
21-06-2019 00:00,70.2,206.41,13.19,19.86,1.67,42.55,1.15,205.71,151.39,34.75
22-06-2019 00:00,80.83,223.7,8.61,16.39,1.51,35.05,1.11,158.55,231.56,36.3
23-06-2019 00:00,33.74,141.68,5.93,13.5,1.26,44.42,2.01,289.88,218.07,35.61
24-06-2019 00:00,19.18,105.58,8.15,15.05,1.36,63.24,1.84,286.85,137.58,31.42
25-06-2019 00:00,56.24,167.36,10.08,14.56,1.78,55.82,0.76,225.0,192.75,34.37
26-06-2019 00:00,61.19,228.92,6.89,13.75,1.96,42.41,1.65,91.51,206.59,36.79
27-06-2019 00:00,83.39,341.27,8.21,12.84,1.46,40.17,2.03,95.72,202.52,35.49
28-06-2019 00:00,92.85,403.27,9.91,13.65,1.0,35.71,2.57,89.83,207.5,36.04
29-06-2019 00:00,57.92,376.71,19.39,12.91,0.81,30.07,2.02,87.01,218.42,38.29
30-06-2019 00:00,62.38,315.26,16.5,12.88,1.57,30.71,2.01,116.41,209.18,38.21
1/7/2019 0:00,48.12,224.69,17.59,13.75,1.57,33.7,1.01,141.7,212.31,37.29
2/7/2019 0:00,60.1,268.98,15.83,13.61,1.74,40.81,1.39,172.89,181.76,36.32
3/7/2019 0:00,33.94,132.38,21.23,13.55,1.85,47.87,1.65,309.35,200.09,35.89
4/7/2019 0:00,28.88,86.79,21.21,13.93,1.94,72.85,1.18,183.56,74.17,31.61
5/7/2019 0:00,49.81,121.44,24.69,13.2,1.95,78.4,1.29,209.88,133.1,30.96
6/7/2019 0:00,39.85,142.85,22.56,12.52,1.89,68.79,1.21,239.07,169.39,32.43
7/7/2019 0:00,41.23,119.35,17.17,10.25,1.78,68.0,1.11,154.08,141.4,32.61
8/7/2019 0:00,47.75,201.0,18.99,13.14,1.78,62.43,0.99,157.76,154.03,33.14
9/7/2019 0:00,37.0,164.08,18.75,12.91,1.66,66.47,1.57,136.27,157.11,32.31
10/7/2019 0:00,46.31,174.12,19.47,13.28,1.71,68.95,1.57,234.72,169.3,32.43
11/7/2019 0:00,96.93,598.52,34.73,11.64,1.71,44.27,2.38,165.37,257.74,37.65
12/7/2019 0:00,75.23,510.85,24.07,8.68,2.17,49.59,1.93,116.53,154.33,35.44
13-07-2019 00:00,58.42,396.17,18.78,10.73,1.62,44.11,2.27,112.94,179.47,35.71
14-07-2019 00:00,59.29,376.75,18.53,13.99,1.59,48.28,1.96,159.49,159.22,34.6
15-07-2019 00:00,35.92,163.79,22.51,13.31,1.68,76.26,1.54,260.89,89.88,29.12
16-07-2019 00:00,27.63,97.93,21.17,11.46,1.42,82.97,1.38,285.82,114.67,28.26
17-07-2019 00:00,26.31,76.6,18.05,12.97,1.51,87.95,1.03,139.69,119.68,27.66
18-07-2019 00:00,25.83,88.05,24.67,11.75,1.84,85.85,1.1,115.28,148.26,27.76
19-07-2019 00:00,63.25,207.9,32.06,13.19,2.56,69.47,0.63,215.94,189.7,32.12
20-07-2019 00:00,47.82,154.99,33.62,11.67,2.13,80.66,0.83,192.34,106.67,30.66
21-07-2019 00:00,52.12,139.83,24.87,13.64,2.28,78.16,1.18,263.0,236.82,31.37
22-07-2019 00:00,49.52,159.56,30.62,11.81,2.03,60.41,1.16,273.3,293.79,34.8
23-07-2019 00:00,74.23,215.27,29.66,8.98,3.05,70.08,0.64,179.51,186.5,34.55
24-07-2019 00:00,52.42,192.08,24.41,13.57,2.48,70.94,1.23,111.52,163.65,33.39
25-07-2019 00:00,15.58,93.29,18.24,13.37,1.7,89.11,1.14,128.14,57.17,30.1
26-07-2019 00:00,28.96,68.67,19.18,14.56,1.7,95.3,1.18,226.84,88.58,32.57
27-07-2019 00:00,26.49,54.62,21.54,13.76,1.36,95.3,1.7,287.11,81.17,30.93
28-07-2019 00:00,19.42,65.38,17.09,10.25,2.67,82.48,2.1,292.97,152.39,30.3
29-07-2019 00:00,20.77,90.19,19.28,10.59,2.12,72.23,1.98,290.43,147.37,31.83
30-07-2019 00:00,27.83,102.02,19.57,10.76,1.94,71.3,1.66,286.73,125.61,31.57
31-07-2019 00:00,29.98,100.88,19.22,9.23,1.8,72.36,1.5,297.71,129.33,31.72
1/8/2019 0:00,29.36,104.42,22.47,11.76,1.64,63.1,1.59,308.33,202.54,32.92
2/8/2019 0:00,29.81,96.75,20.5,12.69,2.8,84.64,1.22,235.7,115.5,30.29
3/8/2019 0:00,42.07,94.17,27.01,14.15,1.94,89.71,1.09,254.97,139.49,29.56
4/8/2019 0:00,53.4,96.46,21.83,14.9,2.22,87.11,0.85,187.45,131.35,30.51
5/8/2019 0:00,50.02,122.04,30.67,14.89,2.17,82.48,0.99,255.6,196.09,32.28
6/8/2019 0:00,37.15,89.85,30.26,13.47,2.04,94.93,0.99,221.84,51.78,28.26
7/8/2019 0:00,39.92,108.19,24.73,12.93,2.01,78.77,1.02,251.23,149.32,30.68
8/8/2019 0:00,34.48,134.94,24.39,16.01,1.87,67.39,1.12,245.14,208.69,33.37
10/8/2019 0:00,15.25,72.1,16.39,10.86,1.56,75.07,2.56,301.26,144.5,31.0
11/8/2019 0:00,20.9,80.81,16.47,14.13,1.5,70.44,1.26,217.49,163.55,32.88
12/8/2019 0:00,15.67,62.92,16.41,12.5,1.59,85.15,1.16,79.71,120.33,30.91
13-08-2019 00:00,18.66,56.88,16.56,13.54,1.66,89.19,1.61,132.32,143.67,30.02
14-08-2019 00:00,31.91,57.21,17.1,12.63,1.89,90.56,0.99,175.61,138.23,30.17
15-08-2019 00:00,26.79,48.88,11.26,12.55,1.69,78.5,1.45,226.54,194.87,31.01
16-08-2019 00:00,15.11,45.4,16.08,12.56,1.67,83.86,2.23,285.38,142.43,29.62
17-08-2019 00:00,7.5,20.76,12.84,11.71,1.56,94.97,2.43,300.84,72.65,27.39
18-08-2019 00:00,12.0,27.49,12.68,11.48,1.73,93.12,1.51,118.27,97.73,27.9
19-08-2019 00:00,38.98,109.4,18.9,12.38,2.09,79.59,0.94,109.07,222.31,30.86
20-08-2019 00:00,36.58,100.0,11.64,11.67,1.81,78.47,1.98,108.69,223.59,31.46
21-08-2019 00:00,46.83,178.45,16.07,11.41,1.78,73.46,1.69,90.06,220.69,32.19
22-08-2019 00:00,51.69,190.9,24.14,12.01,1.91,70.29,1.25,141.17,201.32,31.67
23-08-2019 00:00,53.85,221.67,20.76,11.47,1.81,67.34,1.19,97.44,196.51,33.13
24-08-2019 00:00,57.56,195.54,24.35,12.32,1.92,76.57,0.99,153.93,102.52,31.21
25-08-2019 00:00,30.33,81.09,19.25,11.01,1.83,85.56,1.2,285.85,105.28,29.1
26-08-2019 00:00,25.34,88.64,20.17,11.88,2.0,71.14,1.49,284.56,196.94,31.54
27-08-2019 00:00,46.9,160.25,25.94,11.64,1.9,67.7,0.79,239.23,157.95,32.18
28-08-2019 00:00,45.38,154.12,24.06,11.36,1.82,67.9,1.09,258.11,166.85,33.45
29-08-2019 00:00,31.04,111.31,22.9,10.21,1.67,64.48,1.46,301.0,198.32,33.88
30-08-2019 00:00,64.65,195.6,27.98,11.59,1.87,72.41,0.88,156.87,139.02,32.39
31-08-2019 00:00,80.83,225.48,31.8,11.68,2.18,72.37,0.76,135.81,141.84,33.28
1/9/2019 0:00,40.98,109.67,23.4,11.59,1.84,85.03,1.21,245.97,134.01,30.15
2/9/2019 0:00,48.06,118.94,19.03,11.56,1.73,76.34,0.82,191.4,168.86,32.39
3/9/2019 0:00,80.46,181.38,19.09,11.14,1.77,77.3,0.71,104.66,137.87,32.76
4/9/2019 0:00,85.83,198.56,26.18,10.79,2.0,81.26,1.0,216.54,112.31,31.88
5/9/2019 0:00,39.61,113.48,22.9,10.09,1.83,85.58,1.2,244.45,101.75,30.88
6/9/2019 0:00,38.17,126.35,22.55,12.0,1.82,84.69,0.99,234.15,123.43,30.9
7/9/2019 0:00,34.6,125.08,23.63,10.29,1.83,83.46,1.18,282.98,158.04,32.35
8/9/2019 0:00,38.54,113.9,15.77,10.96,1.55,79.57,0.73,134.08,165.39,32.27
9/9/2019 0:00,74.06,193.96,16.69,10.92,1.62,73.11,0.73,102.19,176.44,33.01
10/9/2019 0:00,74.44,207.06,19.55,10.89,1.76,69.07,0.71,123.96,184.8,33.49
11/9/2019 0:00,91.08,242.98,26.66,10.39,1.94,66.47,0.58,173.32,167.09,34.27
12/9/2019 0:00,62.4,168.73,28.36,10.38,1.79,69.24,1.38,275.83,126.37,33.27
13-09-2019 00:00,34.65,115.0,21.62,10.66,1.67,69.72,1.18,302.46,164.17,33.1
14-09-2019 00:00,26.71,96.22,16.15,10.61,1.57,68.97,1.47,298.96,154.78,32.27
15-09-2019 00:00,40.59,97.25,19.97,11.2,1.7,73.19,1.05,269.5,115.82,31.96
16-09-2019 00:00,69.2,187.56,19.81,10.18,1.79,70.07,0.7,122.72,157.12,32.88
17-09-2019 00:00,57.0,153.71,24.82,11.0,1.75,67.49,0.77,181.89,162.38,32.63
18-09-2019 00:00,40.15,130.19,24.8,12.54,1.61,65.33,1.82,303.96,189.98,32.11
19-09-2019 00:00,19.4,77.32,17.06,9.16,1.53,71.69,1.89,304.39,132.17,30.47
20-09-2019 00:00,38.02,123.71,22.98,10.48,1.65,68.7,1.04,281.93,164.68,31.54
21-09-2019 00:00,46.58,155.46,22.15,9.76,1.67,73.08,0.73,154.49,123.33,30.91
22-09-2019 00:00,24.9,79.9,23.06,10.25,1.6,76.09,1.47,305.97,107.32,29.32
23-09-2019 00:00,38.98,115.19,22.27,11.3,1.64,71.86,1.13,292.5,137.68,30.28
24-09-2019 00:00,36.6,122.67,24.96,10.1,1.65,70.42,1.08,254.03,137.23,30.57
25-09-2019 00:00,32.21,105.98,23.44,10.29,1.65,70.79,1.26,298.38,155.34,30.77
26-09-2019 00:00,22.4,85.69,19.93,9.97,1.59,70.76,1.81,288.18,133.59,30.83
27-09-2019 00:00,12.62,66.98,27.18,9.72,1.49,72.84,1.64,291.09,118.56,30.05
28-09-2019 00:00,24.98,85.81,40.14,8.38,1.12,74.55,1.51,278.01,119.92,29.74
29-09-2019 00:00,16.73,57.88,19.44,6.52,0.62,76.08,1.54,292.27,95.44,29.29
30-09-2019 00:00,30.94,94.65,26.41,6.86,0.96,75.54,1.2,290.66,133.53,29.7
1/10/2019 0:00,31.98,106.93,27.04,7.95,0.95,73.98,1.27,305.72,129.86,30.16
2/10/2019 0:00,40.49,114.39,21.96,5.47,1.26,71.14,0.67,210.17,144.78,30.56
3/10/2019 0:00,65.14,256.07,24.04,6.45,1.84,67.58,0.89,140.5,141.71,30.93
4/10/2019 0:00,41.26,112.44,20.62,5.39,1.05,76.13,1.31,95.1,164.18,28.9
5/10/2019 0:00,48.67,180.49,18.16,7.1,0.97,68.87,2.0,110.32,187.76,28.78
6/10/2019 0:00,69.27,185.58,17.97,7.7,0.94,70.44,1.6,107.34,167.3,29.04
7/10/2019 0:00,58.63,201.74,14.84,9.02,0.91,70.5,2.31,110.46,161.08,28.95
8/10/2019 0:00,48.32,144.41,17.69,5.97,0.85,67.57,1.45,102.64,177.45,28.69
9/10/2019 0:00,90.82,281.12,33.22,8.14,1.37,64.1,0.59,119.65,163.02,29.61
10/10/2019 0:00,134.6,304.42,31.05,7.51,1.34,66.25,0.7,110.3,130.42,29.18
11/10/2019 0:00,109.14,265.52,27.12,9.22,1.16,66.26,0.66,102.31,145.43,29.26
12/10/2019 0:00,133.4,335.23,27.61,7.78,1.22,66.15,0.58,89.74,136.17,29.75
13-10-2019 00:00,149.33,308.29,27.34,8.25,1.28,65.4,0.93,96.77,115.76,29.36
14-10-2019 00:00,130.5,325.72,32.8,8.28,1.4,63.48,0.72,83.28,132.86,29.75
15-10-2019 00:00,158.52,428.46,47.87,12.1,2.06,62.28,0.48,125.98,122.01,30.28
16-10-2019 00:00,178.42,391.62,46.76,10.68,2.06,64.28,0.63,254.45,112.58,30.5
17-10-2019 00:00,127.03,276.75,46.66,8.22,1.56,59.89,1.15,286.28,115.05,30.81
18-10-2019 00:00,84.96,187.65,32.34,10.25,1.09,62.57,1.63,265.37,119.47,29.63
19-10-2019 00:00,100.73,218.25,31.8,9.4,1.06,67.91,0.99,137.71,132.97,28.71
20-10-2019 00:00,123.1,246.6,29.54,7.74,1.09,64.11,1.56,99.51,154.58,28.28
21-10-2019 00:00,134.96,310.73,28.46,7.91,1.14,63.35,1.59,90.05,144.19,27.56
22-10-2019 00:00,125.43,342.92,31.08,9.79,1.35,63.24,1.44,72.12,116.8,27.05
23-10-2019 00:00,158.52,422.12,29.93,8.8,1.8,61.95,0.97,107.81,151.57,27.66
24-10-2019 00:00,239.74,617.89,41.29,9.82,2.74,64.45,0.58,144.98,130.78,28.16
25-10-2019 00:00,154.07,429.09,39.83,8.88,1.93,61.18,0.92,266.8,138.92,28.25
26-10-2019 00:00,184.59,417.85,37.02,9.31,2.14,63.77,0.64,190.92,124.88,28.11
27-10-2019 00:00,205.94,365.65,30.04,8.28,1.53,64.63,1.38,72.5,139.9,27.38
28-10-2019 00:00,236.04,340.19,30.49,8.63,1.56,65.96,0.81,68.16,110.07,27.22
4/11/2019 0:00,272.6,395.12,26.59,8.64,1.67,70.01,1.7,92.52,109.32,26.61
5/11/2019 0:00,203.52,356.29,30.28,9.06,1.6,63.13,1.66,77.07,136.63,26.72
6/11/2019 0:00,123.52,249.1,39.34,8.58,1.56,57.58,0.82,185.61,123.04,27.3
7/11/2019 0:00,189.69,296.62,40.14,8.76,1.81,70.96,1.19,218.55,47.98,24.88
8/11/2019 0:00,161.38,260.85,29.7,8.42,1.35,72.51,0.86,94.47,112.44,25.64
9/11/2019 0:00,177.83,308.27,24.64,6.66,1.22,67.47,1.8,101.11,135.27,25.44
10/11/2019 0:00,230.92,346.19,28.92,7.0,1.3,60.51,1.23,96.91,120.16,25.05
16-11-2019 00:00,241.61,369.7,24.76,13.44,1.61,69.1,2.26,106.07,116.37,25.13
18-11-2019 00:00,131.64,228.71,27.54,13.34,1.02,68.91,1.84,89.66,117.24,24.2
19-11-2019 00:00,149.73,283.73,36.71,12.44,1.1,67.13,0.99,61.3,112.64,24.01
20-11-2019 00:00,207.48,358.92,39.02,12.61,1.18,66.26,0.49,120.76,107.03,23.97
21-11-2019 00:00,256.52,445.77,49.71,11.46,1.43,65.47,0.39,130.0,85.56,24.27
22-11-2019 00:00,246.23,414.02,42.74,12.35,0.99,65.67,0.65,98.55,93.18,24.62
23-11-2019 00:00,164.46,266.54,30.57,12.58,0.73,65.7,1.51,85.35,75.75,24.67
24-11-2019 00:00,140.64,211.59,24.26,13.37,0.77,67.08,1.71,104.2,89.21,24.78
25-11-2019 00:00,166.11,308.37,33.83,13.72,0.95,66.24,0.53,110.29,84.71,24.66
26-11-2019 00:00,116.81,249.25,38.7,12.18,1.01,61.64,0.59,200.86,66.7,25.63
27-11-2019 00:00,68.73,127.15,29.76,12.53,0.63,73.57,0.98,182.06,63.22,23.91
28-11-2019 00:00,32.94,59.33,24.97,12.39,0.3,77.18,1.43,274.13,72.6,22.83
29-11-2019 00:00,65.35,114.31,26.2,12.01,0.72,80.53,0.95,129.45,117.61,22.62
30-11-2019 00:00,136.31,225.69,28.83,11.78,1.36,84.79,1.36,94.53,92.35,21.48
1/12/2019 0:00,179.15,273.04,30.96,14.87,1.46,75.93,1.35,85.66,119.17,21.31
2/12/2019 0:00,182.92,316.25,33.56,13.06,1.7,72.59,1.35,73.47,124.09,20.96
3/12/2019 0:00,182.42,368.17,37.16,12.52,1.14,66.89,1.26,71.01,126.78,21.12
4/12/2019 0:00,199.9,323.75,37.72,13.86,1.58,68.17,0.68,86.08,114.58,21.1
5/12/2019 0:00,294.29,459.79,41.18,15.29,2.41,72.9,0.61,101.98,108.97,20.99
6/12/2019 0:00,291.65,406.23,39.15,14.14,1.21,77.86,1.01,94.07,98.63,21.38
7/12/2019 0:00,294.38,429.73,40.19,13.78,2.9,77.39,0.6,106.96,102.23,21.69
9/12/2019 0:00,242.46,359.77,37.26,13.5,3.35,72.93,0.76,86.67,110.24,21.26
13-12-2019 00:00,100.25,123.08,28.61,11.46,1.92,88.25,1.67,188.59,39.54,20.4
14-12-2019 00:00,102.62,156.5,29.78,11.55,1.24,82.29,0.98,121.52,68.71,18.2
15-12-2019 00:00,109.37,158.0,25.6,11.49,1.05,76.83,1.52,93.13,94.72,17.06
16-12-2019 00:00,96.77011377613778,137.29,23.38,12.39,0.97,79.95,2.2,105.71,25.68,15.42
17-12-2019 00:00,151.33,172.85,24.99,12.05,1.02,77.4,1.71,103.21,31.69,15.11
18-12-2019 00:00,181.89,276.72,28.24,12.45,1.28,74.95,1.25,95.26,97.54,15.69
21-12-2019 00:00,255.0,348.02,27.76,11.06,1.55,80.72,1.43,106.49,62.69,16.1
22-12-2019 00:00,154.9,194.38,23.52,12.07,1.25,83.14,1.72,109.26,40.77,14.82
23-12-2019 00:00,191.19,271.1,24.32,10.89,1.45,81.33,1.36,118.85,43.62,13.99
25-12-2019 00:00,179.35,276.75,23.89,11.55,1.14,81.55,1.96,110.96,58.75,13.4
26-12-2019 00:00,243.85,366.77,25.63,13.01,1.32,78.21,1.31,92.06,70.42,13.39
27-12-2019 00:00,266.87,402.43,27.95,12.95,1.41,76.6,0.87,111.58,77.16,13.4
28-12-2019 00:00,274.5,406.19,29.15,13.75,1.92,81.76,0.85,100.03,65.34,11.91
31-12-2019 00:00,272.02,412.43,37.71,11.56,2.12,70.67,1.04,272.51,81.36,8.87
3/1/2020 0:00,219.1,331.88,41.96,12.58,2.11,68.81,0.62,150.93,99.53,12.03
4/1/2020 0:00,265.71,396.15,38.27,12.42,1.84,69.86,1.0,102.69,88.76,11.52
5/1/2020 0:00,191.7,270.09,34.65,11.5,1.16,66.94,1.05,74.61,88.62,11.37
6/1/2020 0:00,182.11,264.51,35.18,11.99,1.34,69.71,0.75,159.0,46.26,11.4
7/1/2020 0:00,146.4,216.88,47.15,13.38,1.7,70.77,1.26,273.42,50.66,11.95
8/1/2020 0:00,115.07,135.97,37.9,13.22,1.32,82.61,1.31,196.79,19.2,10.9
9/1/2020 0:00,107.06,145.76,28.08,16.18,1.43,80.27,1.86,106.98,61.26,9.28
10/1/2020 0:00,155.92,226.62,38.49,22.12,1.98,74.15,1.8,103.9,119.01,9.81
11/1/2020 0:00,212.92,268.97,48.54,19.36,1.75,65.23,1.35,104.29,135.7,10.7
12/1/2020 0:00,251.51,412.46,48.72,16.66,1.86,66.66,0.74,102.42,131.59,11.41
13-01-2020 00:00,211.61,342.2,54.73,14.1,1.85,68.37,1.58,245.81,62.16,12.05
14-01-2020 00:00,100.73,132.49,30.75,14.23,0.93,78.41,1.42,103.02,83.09,10.6
15-01-2020 00:00,146.52,220.75,36.01,14.65,1.13,75.73,1.13,98.03,120.26,10.74
16-01-2020 00:00,134.9,176.81,33.73,14.22,1.03,80.74,1.19,108.8,52.95,10.25
17-01-2020 00:00,130.17,173.29,29.49,18.53,1.08,81.32,1.26,104.43,77.31,10.82
18-01-2020 00:00,134.35,197.53,36.91,9.31,1.29,81.83,1.14,102.68,69.03,10.17
19-01-2020 00:00,136.41,195.89,29.06,9.45,0.95,78.68,1.99,97.5,123.3,9.66
20-01-2020 00:00,191.02,292.73,35.31,9.05,1.47,79.41,1.19,100.28,74.41,10.2
22-01-2020 00:00,200.29,294.0,40.48,8.58,1.77,80.71,1.5,98.9,81.16,10.08
24-01-2020 00:00,115.27,228.87,43.49,6.1,1.04,58.33,2.27,97.56,152.43,11.15
25-01-2020 00:00,163.21,282.76,50.06,4.29,1.22,63.49,0.93,89.64,143.87,11.1
26-01-2020 00:00,224.62,368.04,47.5,6.53,1.45,66.55,1.07,84.33,137.72,11.54
27-01-2020 00:00,222.44,371.36,69.3,5.99,2.15,66.83,0.69,218.26,78.11,12.0
28-01-2020 00:00,115.22,153.75,52.16,3.53,1.24,72.83,1.55,244.89,79.33,12.16
29-01-2020 00:00,94.69,137.16,25.94,8.01,0.93,70.4,1.12,113.69,146.76,11.71
30-01-2020 00:00,138.59,213.89,25.63,9.55,1.15,73.15,1.86,95.6,133.14,10.96
31-01-2020 00:00,155.57,268.12,39.91,13.9,1.49,75.33,1.07,88.4,119.53,10.12
1/2/2020 0:00,126.71,235.93,42.84,7.23,1.35,71.68,0.98,95.95,138.22,10.76
2/2/2020 0:00,170.52,255.23,45.48,8.18,1.14,73.03,1.45,84.33,125.17,10.32
3/2/2020 0:00,179.75,337.57,55.48,8.95,1.58,65.63,0.94,99.66,154.04,11.12
4/2/2020 0:00,237.81,468.04,70.25,10.04,2.23,62.95,0.56,147.54,137.89,11.61
5/2/2020 0:00,185.21,363.27,54.66,17.03,1.4,66.66,1.48,94.21,138.71,11.35
6/2/2020 0:00,163.9,292.85,53.0,11.13,1.17,67.43,1.04,81.52,143.18,10.91
7/2/2020 0:00,191.62,352.12,53.79,15.58,1.46,66.17,1.04,126.09,132.81,11.06
8/2/2020 0:00,197.08,300.25,48.64,27.0,1.24,67.92,1.57,85.65,138.61,11.23
9/2/2020 0:00,206.32,301.53,51.89,28.67,1.57,65.87,1.08,82.0,141.58,11.49
10/2/2020 0:00,216.5,354.28,58.96,22.67,1.52,65.67,1.03,102.65,139.08,11.46
11/2/2020 0:00,256.82,407.57,66.68,25.01,1.55,65.25,1.01,91.26,135.37,11.74
12/2/2020 0:00,211.09,390.04,56.63,27.59,1.13,64.22,2.13,77.87,158.88,12.57
13-02-2020 00:00,113.88,233.98,50.72,19.44,0.96,60.23,2.29,85.13,192.14,13.44
19-02-2020 00:00,166.45,267.91,57.7,28.27,1.12,54.02,1.88,287.31,132.43,14.08
21-02-2020 00:00,70.23,103.19,29.71,11.54,1.35,73.54,1.52,209.24,39.03,12.32
23-02-2020 00:00,123.23,186.21,23.73,14.9,1.339010852713178,67.6,1.05,122.18,148.07,13.88
24-02-2020 00:00,105.59,194.93,25.49,25.63,0.57,67.23,1.11,100.01,139.02,13.58
26-02-2020 00:00,182.54,352.33,29.82,25.8,1.32,64.87,1.07,104.63,146.85,14.31
27-02-2020 00:00,110.23,233.27,26.8,9.73,1.19,61.34,1.23,260.7,137.16,15.2
28-02-2020 00:00,84.7,183.11,27.29,10.0,0.82,61.82,2.41,304.26,130.61,15.09
29-02-2020 00:00,57.02,115.67,55.28,7.05,0.85,64.08,2.12,282.94,124.87,14.62
1/3/2020 0:00,46.88,98.45,51.3,11.93,1.37,62.87,1.0,199.82,180.69,14.86
2/3/2020 0:00,116.47,240.44,49.55,17.81,1.45,66.55,0.87,96.21,165.69,14.87
4/3/2020 0:00,66.33,215.75,34.45,13.32,0.57,48.83,1.93,323.9,243.9,27.22
6/3/2020 0:00,23.82,48.05,42.73,10.09,0.79,74.94,2.44,273.33,99.84,20.79
7/3/2020 0:00,53.23,104.98,33.41,11.55,0.73,71.06,1.23,239.44,123.88,21.71
8/3/2020 0:00,94.41,153.86,31.96,15.29,0.97,69.17,1.48,107.6,201.25,22.0
9/3/2020 0:00,81.48,167.94,27.81,14.64,0.63,63.29,2.41,103.47,222.8,22.08
10/3/2020 0:00,98.79,171.02,30.38,13.31,0.62,58.3,0.88,147.88,208.39,23.19
11/3/2020 0:00,57.52,120.81,36.8,11.11,0.69,61.01,2.16,273.28,186.66,24.12
12/3/2020 0:00,61.56,201.04,46.85,11.85,0.9,56.81,1.49,233.34,184.62,24.47
